Time	(10) Kp*error	(13) Kd*de/dt	(14) Kp*e+Kd*de/dt CCW	
0.329	-0.05987307	-0.05978961	-0.05959516	
0.3292	-0.05988515	-0.05980044	-0.05959796	
0.3294	-0.05989608	-0.05981281	-0.05960291	
0.3296	-0.05990597	-0.05982639	-0.05960986	
0.3298	-0.05991492	-0.05984124	-0.05961863	
0.33	-0.05992301	-0.05985635	-0.05962909	
0.3302	-0.05993034	-0.05987002	-0.05964101	
0.3304	-0.05993697	-0.05988239	-0.05965402	
0.3306	-0.05994297	-0.05989358	-0.0596678	
0.3308	-0.0599484	-0.05990371	-0.05968209	
0.331	-0.05995331	-0.05991287	-0.05969667	
0.3312	-0.05995775	-0.05992116	-0.05971135	
0.3314	-0.05996177	-0.05992867	-0.05972598	
0.3316	-0.05996541	-0.05993545	-0.05974044	
0.3318	-0.0599687	-0.0599416	-0.05975463	
0.332	-0.05997168	-0.05994716	-0.05976847	
0.3322	-0.05997437	-0.05995218	-0.0597819	
0.3324	-0.05997681	-0.05995673	-0.05979487	
0.3326	-0.05997902	-0.05996085	-0.05980734	
0.3328	-0.05998101	-0.05996457	-0.0598193	
0.333	-0.05998282	-0.05996795	-0.05983072	
0.3332	-0.0599799	-0.059971	-0.05984161	
0.3334	-0.05997229	-0.05997376	-0.05985148	
0.3336	-0.0599606	-0.05997625	-0.05985989	
0.3338	-0.05994545	-0.05997851	-0.05986652	
0.334	-0.05992747	-0.05998056	-0.05987116	
0.3342	-0.05990731	-0.05998241	-0.05987366	
0.3344	-0.05988561	-0.05998295	-0.05987398	
0.3346	-0.05986301	-0.05998199	-0.05987203	
0.3348	-0.05984013	-0.05997982	-0.05986777	
0.335	-0.05981756	-0.05997572	-0.05986125	
0.3352	-0.05979588	-0.05996829	-0.05985253	
0.3354	-0.05977562	-0.059958	-0.05984155	
0.3356	-0.05975729	-0.05994534	-0.05982837	
0.3358	-0.05974132	-0.05993079	-0.05981317	
0.336	-0.05972812	-0.05991486	-0.05979618	
0.3362	-0.05971801	-0.05989802	-0.05977771	
0.3364	-0.05971129	-0.05988076	-0.05975816	
0.3366	-0.05970815	-0.05986354	-0.05973792	
0.3368	-0.05970875	-0.05984681	-0.05971746	
0.337	-0.05971317	-0.059831	-0.05969724	
0.3372	-0.05972141	-0.0598165	-0.05967774	
0.3374	-0.05973341	-0.05980366	-0.05965944	
0.3376	-0.05974907	-0.05979281	-0.0596428	
0.3378	-0.05976819	-0.05978422	-0.05962825	
0.338	-0.05979025	-0.05977813	-0.0596162	
0.3382	-0.05981021	-0.05977473	-0.059607	
0.3384	-0.05982827	-0.05977412	-0.05960043	
0.3386	-0.05984461	-0.05977634	-0.05959633	
0.3388	-0.0598594	-0.05978144	-0.05959459	
0.339	-0.05987278	-0.0597894	-0.05959513	
0.3392	-0.05988488	-0.05980017	-0.05959787	
0.3394	-0.05989584	-0.05981251	-0.05960277	
0.3396	-0.05990575	-0.05982606	-0.05960967	
0.3398	-0.05991472	-0.05984088	-0.05961841	
0.34	-0.05992284	-0.05985602	-0.05962883	
0.3402	-0.05993018	-0.05986972	-0.05964072	
0.3404	-0.05993683	-0.05988212	-0.0596537	
0.3406	-0.05994283	-0.05989334	-0.05966747	
0.3408	-0.05994828	-0.05990349	-0.05968175	
0.341	-0.0599532	-0.05991267	-0.05969633	
0.3412	-0.05995765	-0.05992098	-0.05971101	
0.3414	-0.05996168	-0.0599285	-0.05972565	
0.3416	-0.05996533	-0.05993531	-0.05974011	
0.3418	-0.05996863	-0.05994146	-0.05975431	
0.342	-0.05997161	-0.05994703	-0.05976816	
0.3422	-0.05997431	-0.05995207	-0.0597816	
0.3424	-0.05997676	-0.05995663	-0.05979457	
0.3426	-0.05997897	-0.05996076	-0.05980706	
0.3428	-0.05998097	-0.05996449	-0.05981903	
0.343	-0.05998278	-0.05996787	-0.05983046	
0.3432	-0.05997999	-0.05997093	-0.05984136	
0.3434	-0.0599725	-0.0599737	-0.05985126	
0.3436	-0.05996091	-0.0599762	-0.0598597	
0.3438	-0.05994584	-0.05997847	-0.05986638	
0.344	-0.05992793	-0.05998052	-0.05987107	
0.3442	-0.05990782	-0.05998237	-0.05987362	
0.3444	-0.05988615	-0.05998295	-0.059874	
0.3446	-0.05986357	-0.05998202	-0.05987211	
0.3448	-0.05984069	-0.05997988	-0.0598679	
0.345	-0.0598181	-0.05997586	-0.05986143	
0.3452	-0.0597964	-0.0599685	-0.05985276	
0.3454	-0.0597761	-0.05995828	-0.05984184	
0.3456	-0.05975771	-0.05994567	-0.05982872	
0.3458	-0.05974168	-0.05993117	-0.05981356	
0.346	-0.05972841	-0.05991526	-0.05979661	
0.3462	-0.05971822	-0.05989844	-0.05977818	
0.3464	-0.05971141	-0.05988118	-0.05975864	
0.3466	-0.05970818	-0.05986395	-0.05973842	
0.3468	-0.05970868	-0.05984721	-0.05971795	
0.347	-0.059713	-0.05983137	-0.05969772	
0.3472	-0.05972115	-0.05981683	-0.0596782	
0.3474	-0.05973306	-0.05980394	-0.05965986	
0.3476	-0.05974862	-0.05979304	-0.05964317	
0.3478	-0.05976766	-0.05978439	-0.05962856	
0.348	-0.05978977	-0.05977824	-0.05961645	
0.3482	-0.05980977	-0.05977477	-0.05960718	
0.3484	-0.05982788	-0.0597741	-0.05960055	
0.3486	-0.05984426	-0.05977626	-0.0595964	
0.3488	-0.05985907	-0.05978129	-0.05959461	
0.349	-0.05987249	-0.05978919	-0.05959509	
0.3492	-0.05988462	-0.05979989	-0.05959778	
0.3494	-0.0598956	-0.05981221	-0.05960264	
0.3496	-0.05990554	-0.05982573	-0.0596095	
0.3498	-0.05991453	-0.05984051	-0.05961819	
0.35	-0.05992266	-0.05985569	-0.05962857	
0.3502	-0.05993002	-0.05986942	-0.05964043	
0.3504	-0.05993668	-0.05988185	-0.0596534	
0.3506	-0.0599427	-0.05989309	-0.05966715	
0.3508	-0.05994816	-0.05990326	-0.05968142	
0.351	-0.05995309	-0.05991247	-0.05969599	
0.3512	-0.05995756	-0.0599208	-0.05971067	
0.3514	-0.05996159	-0.05992834	-0.05972531	
0.3516	-0.05996525	-0.05993516	-0.05973978	
0.3518	-0.05996856	-0.05994133	-0.05975399	
0.352	-0.05997155	-0.05994691	-0.05976785	
0.3522	-0.05997426	-0.05995196	-0.05978129	
0.3524	-0.0599767	-0.05995654	-0.05979428	
0.3526	-0.05997892	-0.05996067	-0.05980678	
0.3528	-0.05998093	-0.05996441	-0.05981876	
0.353	-0.05998274	-0.0599678	-0.05983021	
0.3532	-0.05998008	-0.05997086	-0.05984112	
0.3534	-0.0599727	-0.05997364	-0.05985104	
0.3536	-0.05996121	-0.05997615	-0.05985952	
0.3538	-0.05994622	-0.05997841	-0.05986625	
0.354	-0.05992838	-0.05998047	-0.05987098	
0.3542	-0.05990833	-0.05998233	-0.05987359	
0.3544	-0.05988669	-0.05998295	-0.05987402	
0.3546	-0.05986413	-0.05998205	-0.05987218	
0.3548	-0.05984125	-0.05997994	-0.05986802	
0.355	-0.05981866	-0.059976	-0.05986162	
0.3552	-0.05979692	-0.05996872	-0.059853	
0.3554	-0.05977658	-0.05995856	-0.05984213	
0.3556	-0.05975814	-0.059946	-0.05982906	
0.3558	-0.05974205	-0.05993154	-0.05981395	
0.356	-0.0597287	-0.05991566	-0.05979704	
0.3562	-0.05971843	-0.05989886	-0.05977865	
0.3564	-0.05971153	-0.0598816	-0.05975913	
0.3566	-0.05970821	-0.05986437	-0.05973892	
0.3568	-0.05970861	-0.05984761	-0.05971846	
0.357	-0.05971284	-0.05983174	-0.05969821	
0.3572	-0.05972089	-0.05981716	-0.05967866	
0.3574	-0.05973271	-0.05980423	-0.05966029	
0.3576	-0.05974818	-0.05979327	-0.05964355	
0.3578	-0.05976713	-0.05978457	-0.05962888	
0.358	-0.05978929	-0.05977835	-0.0596167	
0.3582	-0.05980934	-0.05977481	-0.05960737	
0.3584	-0.05982748	-0.05977408	-0.05960068	
0.3586	-0.0598439	-0.05977618	-0.05959648	
0.3588	-0.05985876	-0.05978115	-0.05959463	
0.359	-0.0598722	-0.05978898	-0.05959506	
0.3592	-0.05988436	-0.05979962	-0.0595977	
0.3594	-0.05989536	-0.05981191	-0.05960251	
0.3596	-0.05990532	-0.05982539	-0.05960932	
0.3598	-0.05991433	-0.05984015	-0.05961797	
0.36	-0.05992248	-0.05985536	-0.05962832	
0.3602	-0.05992986	-0.05986913	-0.05964015	
0.3604	-0.05993653	-0.05988158	-0.05965309	
0.3606	-0.05994257	-0.05989285	-0.05966683	
0.3608	-0.05994804	-0.05990304	-0.0596811	
0.361	-0.05995299	-0.05991227	-0.05969566	
0.3612	-0.05995746	-0.05992062	-0.05971034	
0.3614	-0.05996151	-0.05992818	-0.05972498	
0.3616	-0.05996517	-0.05993501	-0.05973946	
0.3618	-0.05996848	-0.05994119	-0.05975367	
0.362	-0.05997148	-0.05994679	-0.05976753	
0.3622	-0.0599742	-0.05995185	-0.05978099	
0.3624	-0.05997665	-0.05995644	-0.05979399	
0.3626	-0.05997887	-0.05996058	-0.0598065	
0.3628	-0.05998088	-0.05996433	-0.05981849	
0.363	-0.0599827	-0.05996773	-0.05982995	
0.3632	-0.05998018	-0.0599708	-0.05984088	
0.3634	-0.05997291	-0.05997358	-0.05985082	
0.3636	-0.05996152	-0.05997609	-0.05985934	
0.3638	-0.05994662	-0.05997837	-0.05986611	
0.364	-0.05992884	-0.05998043	-0.05987089	
0.3642	-0.05990883	-0.05998229	-0.05987355	
0.3644	-0.05988724	-0.05998296	-0.05987404	
0.3646	-0.05986469	-0.0599821	-0.05987225	
0.3648	-0.05984181	-0.05998002	-0.05986816	
0.365	-0.0598192	-0.05997617	-0.0598618	
0.3652	-0.05979744	-0.05996896	-0.05985325	
0.3654	-0.05977707	-0.05995887	-0.05984243	
0.3656	-0.05975857	-0.05994637	-0.05982942	
0.3658	-0.05974241	-0.05993195	-0.05981436	
0.366	-0.05972899	-0.05991609	-0.0597975	
0.3662	-0.05971864	-0.0598993	-0.05977913	
0.3664	-0.05971165	-0.05988206	-0.05975964	
0.3666	-0.05970824	-0.05986482	-0.05973944	
0.3668	-0.05970855	-0.05984804	-0.05971898	
0.367	-0.05971268	-0.05983214	-0.05969872	
0.3672	-0.05972063	-0.05981752	-0.05967915	
0.3674	-0.05973236	-0.05980454	-0.05966074	
0.3676	-0.05974774	-0.05979353	-0.05964395	
0.3678	-0.0597666	-0.05978476	-0.05962923	
0.368	-0.0597887	-0.05977848	-0.05961698	
0.3682	-0.05980881	-0.05977487	-0.05960758	
0.3684	-0.059827	-0.05977407	-0.05960082	
0.3686	-0.05984347	-0.0597761	-0.05959655	
0.3688	-0.05985836	-0.05978099	-0.05959464	
0.369	-0.05987184	-0.05978875	-0.05959501	
0.3692	-0.05988404	-0.05979932	-0.0595976	
0.3694	-0.05989507	-0.05981158	-0.05960235	
0.3696	-0.05990506	-0.05982504	-0.05960911	
0.3698	-0.05991409	-0.05983976	-0.05961771	
0.37	-0.05992227	-0.05985501	-0.05962801	
0.3702	-0.05992967	-0.05986881	-0.05963982	
0.3704	-0.05993636	-0.05988129	-0.05965274	
0.3706	-0.05994241	-0.05989259	-0.05966646	
0.3708	-0.05994789	-0.05990281	-0.05968072	
0.371	-0.05995285	-0.05991206	-0.05969528	
0.3712	-0.05995734	-0.05992043	-0.05970996	
0.3714	-0.0599614	-0.059928	-0.0597246	
0.3716	-0.05996507	-0.05993485	-0.05973909	
0.3718	-0.0599684	-0.05994105	-0.05975331	
0.372	-0.0599714	-0.05994666	-0.05976718	
0.3722	-0.05997413	-0.05995174	-0.05978065	
0.3724	-0.05997659	-0.05995633	-0.05979366	
0.3726	-0.05997882	-0.05996048	-0.05980618	
0.3728	-0.05998083	-0.05996425	-0.05981819	
0.373	-0.05998265	-0.05996765	-0.05982967	
0.3732	-0.05998026	-0.05997073	-0.0598406	
0.3734	-0.05997311	-0.05997351	-0.05985057	
0.3736	-0.05996182	-0.05997603	-0.05985913	
0.3738	-0.059947	-0.05997831	-0.05986595	
0.374	-0.0599293	-0.05998038	-0.05987078	
0.3742	-0.05990934	-0.05998224	-0.0598735	
0.3744	-0.05988778	-0.05998296	-0.05987403	
0.3746	-0.05986525	-0.05998214	-0.05987231	
0.3748	-0.05984237	-0.05998009	-0.05986827	
0.375	-0.05981975	-0.05997633	-0.05986197	
0.3752	-0.05979796	-0.05996921	-0.05985348	
0.3754	-0.05977755	-0.05995918	-0.05984272	
0.3756	-0.059759	-0.05994673	-0.05982976	
0.3758	-0.05974278	-0.05993235	-0.05981475	
0.376	-0.05972928	-0.05991653	-0.05979793	
0.3762	-0.05971885	-0.05989975	-0.0597796	
0.3764	-0.05971178	-0.05988251	-0.05976014	
0.3766	-0.05970827	-0.05986526	-0.05973995	
0.3768	-0.05970849	-0.05984847	-0.05971949	
0.377	-0.05971252	-0.05983254	-0.05969923	
0.3772	-0.05972037	-0.05981788	-0.05967963	
0.3774	-0.05973201	-0.05980486	-0.05966118	
0.3776	-0.0597473	-0.05979379	-0.05964435	
0.3778	-0.05976608	-0.05978496	-0.05962957	
0.378	-0.0597881	-0.05977861	-0.05961726	
0.3782	-0.05980827	-0.05977493	-0.05960778	
0.3784	-0.05982651	-0.05977406	-0.05960095	
0.3786	-0.05984302	-0.05977601	-0.05959661	
0.3788	-0.05985796	-0.05978083	-0.05959464	
0.379	-0.05987148	-0.05978851	-0.05959495	
0.3792	-0.05988371	-0.05979901	-0.05959748	
0.3794	-0.05989477	-0.05981125	-0.05960217	
0.3796	-0.05990479	-0.05982468	-0.05960888	
0.3798	-0.05991385	-0.05983937	-0.05961744	
0.38	-0.05992205	-0.05985466	-0.0596277	
0.3802	-0.05992946	-0.05986849	-0.05963947	
0.3804	-0.05993618	-0.05988101	-0.05965237	
0.3806	-0.05994225	-0.05989233	-0.05966608	
0.3808	-0.05994775	-0.05990257	-0.05968033	
0.381	-0.05995272	-0.05991185	-0.05969489	
0.3812	-0.05995722	-0.05992023	-0.05970956	
0.3814	-0.05996129	-0.05992782	-0.05972422	
0.3816	-0.05996497	-0.05993469	-0.0597387	
0.3818	-0.05996831	-0.05994091	-0.05975293	
0.382	-0.05997132	-0.05994653	-0.05976682	
0.3822	-0.05997405	-0.05995162	-0.0597803	
0.3824	-0.05997652	-0.05995622	-0.05979332	
0.3826	-0.05997875	-0.05996039	-0.05980586	
0.3828	-0.05998078	-0.05996416	-0.05981788	
0.383	-0.05998261	-0.05996757	-0.05982937	
0.3832	-0.05998034	-0.05997065	-0.05984033	
0.3834	-0.05997331	-0.05997345	-0.05985032	
0.3836	-0.05996212	-0.05997597	-0.05985892	
0.3838	-0.05994739	-0.05997826	-0.05986578	
0.384	-0.05992975	-0.05998033	-0.05987066	
0.3842	-0.05990984	-0.0599822	-0.05987343	
0.3844	-0.05988832	-0.05998296	-0.05987402	
0.3846	-0.05986581	-0.05998218	-0.05987236	
0.3848	-0.05984293	-0.05998016	-0.05986838	
0.385	-0.0598203	-0.05997649	-0.05986214	
0.3852	-0.05979849	-0.05996944	-0.0598537	
0.3854	-0.05977803	-0.05995948	-0.05984301	
0.3856	-0.05975943	-0.05994709	-0.05983011	
0.3858	-0.05974315	-0.05993275	-0.05981515	
0.386	-0.05972958	-0.05991695	-0.05979837	
0.3862	-0.05971907	-0.0599002	-0.05978008	
0.3864	-0.05971191	-0.05988296	-0.05976064	
0.3866	-0.05970831	-0.05986571	-0.05974047	
0.3868	-0.05970843	-0.05984889	-0.05972001	
0.387	-0.05971237	-0.05983294	-0.05969973	
0.3872	-0.05972013	-0.05981824	-0.05968011	
0.3874	-0.05973166	-0.05980517	-0.05966163	
0.3876	-0.05974687	-0.05979405	-0.05964475	
0.3878	-0.05976556	-0.05978516	-0.05962992	
0.388	-0.0597875	-0.05977875	-0.05961753	
0.3882	-0.05980772	-0.05977499	-0.05960798	
0.3884	-0.05982602	-0.05977405	-0.05960108	
0.3886	-0.05984258	-0.05977593	-0.05959668	
0.3888	-0.05985756	-0.05978067	-0.05959464	
0.389	-0.05987111	-0.05978828	-0.0595949	
0.3892	-0.05988338	-0.0597987	-0.05959737	
0.3894	-0.05989448	-0.05981092	-0.059602	
0.3896	-0.05990452	-0.05982432	-0.05960866	
0.3898	-0.05991361	-0.05983898	-0.05961718	
0.39	-0.05992183	-0.05985431	-0.0596274	
0.3902	-0.05992927	-0.05986817	-0.05963913	
0.3904	-0.05993599	-0.05988071	-0.05965201	
0.3906	-0.05994209	-0.05989207	-0.0596657	
0.3908	-0.0599476	-0.05990234	-0.05967994	
0.391	-0.05995258	-0.05991163	-0.0596945	
0.3912	-0.0599571	-0.05992004	-0.05970918	
0.3914	-0.05996118	-0.05992765	-0.05972383	
0.3916	-0.05996487	-0.05993453	-0.05973832	
0.3918	-0.05996822	-0.05994076	-0.05975256	
0.392	-0.05997124	-0.0599464	-0.05976646	
0.3922	-0.05997398	-0.0599515	-0.05977995	
0.3924	-0.05997645	-0.05995612	-0.05979299	
0.3926	-0.05997869	-0.05996029	-0.05980554	
0.3928	-0.05998072	-0.05996407	-0.05981757	
0.393	-0.05998256	-0.05996749	-0.05982908	
0.3932	-0.05998043	-0.05997058	-0.05984005	
0.3934	-0.05997351	-0.05997339	-0.05985007	
0.3936	-0.05996242	-0.05997592	-0.05985871	
0.3938	-0.05994777	-0.05997821	-0.05986561	
0.394	-0.0599302	-0.05998028	-0.05987055	
0.3942	-0.05991035	-0.05998216	-0.05987337	
0.3944	-0.05988886	-0.05998297	-0.05987402	
0.3946	-0.05986637	-0.05998223	-0.05987241	
0.3948	-0.0598435	-0.05998023	-0.05986849	
0.395	-0.05982085	-0.05997665	-0.0598623	
0.3952	-0.05979901	-0.05996968	-0.05985393	
0.3954	-0.05977852	-0.05995979	-0.05984329	
0.3956	-0.05975987	-0.05994745	-0.05983045	
0.3958	-0.05974352	-0.05993315	-0.05981554	
0.396	-0.05972988	-0.05991739	-0.05979881	
0.3962	-0.05971929	-0.05990065	-0.05978055	
0.3964	-0.05971204	-0.05988341	-0.05976114	
0.3966	-0.05970835	-0.05986615	-0.05974098	
0.3968	-0.05970838	-0.05984932	-0.05972052	
0.397	-0.05971221	-0.05983334	-0.05970024	
0.3972	-0.05971988	-0.05981861	-0.0596806	
0.3974	-0.05973132	-0.05980549	-0.05966208	
0.3976	-0.05974643	-0.05979431	-0.05964516	
0.3978	-0.05976504	-0.05978537	-0.05963027	
0.398	-0.0597869	-0.05977888	-0.05961782	
0.3982	-0.05980718	-0.05977506	-0.05960818	
0.3984	-0.05982553	-0.05977404	-0.05960121	
0.3986	-0.05984213	-0.05977584	-0.05959675	
0.3988	-0.05985716	-0.05978051	-0.05959465	
0.399	-0.05987075	-0.05978805	-0.05959484	
0.3992	-0.05988305	-0.0597984	-0.05959725	
0.3994	-0.05989418	-0.05981059	-0.05960184	
0.3996	-0.05990425	-0.05982396	-0.05960845	
0.3998	-0.05991336	-0.05983859	-0.05961692	
0.4	-0.05992161	-0.05985395	-0.05962709	
0.4002	-0.05992907	-0.05986785	-0.0596388	
0.4004	-0.05993582	-0.05988042	-0.05965165	
0.4006	-0.05994193	-0.05989181	-0.05966533	
0.4008	-0.05994745	-0.0599021	-0.05967956	
0.401	-0.05995245	-0.05991142	-0.05969411	
0.4012	-0.05995698	-0.05991985	-0.05970879	
0.4014	-0.05996107	-0.05992747	-0.05972344	
0.4016	-0.05996478	-0.05993438	-0.05973795	
0.4018	-0.05996813	-0.05994062	-0.05975219	
0.402	-0.05997116	-0.05994627	-0.0597661	
0.4022	-0.0599739	-0.05995138	-0.0597796	
0.4024	-0.05997639	-0.05995601	-0.05979266	
0.4026	-0.05997863	-0.0599602	-0.05980522	
0.4028	-0.05998067	-0.05996399	-0.05981727	
0.403	-0.05998251	-0.05996741	-0.05982879	
0.4032	-0.05998051	-0.05997051	-0.05983977	
0.4034	-0.05997371	-0.05997332	-0.05984982	
0.4036	-0.05996272	-0.05997586	-0.05985849	
0.4038	-0.05994816	-0.05997816	-0.05986544	
0.404	-0.05993066	-0.05998024	-0.05987043	
0.4042	-0.05991086	-0.05998212	-0.05987331	
0.4044	-0.0598894	-0.05998297	-0.05987401	
0.4046	-0.05986693	-0.05998226	-0.05987246	
0.4048	-0.05984406	-0.0599803	-0.0598686	
0.405	-0.05982141	-0.05997681	-0.05986247	
0.4052	-0.05979954	-0.05996992	-0.05985416	
0.4054	-0.059779	-0.05996009	-0.05984358	
0.4056	-0.0597603	-0.05994781	-0.05983079	
0.4058	-0.05974389	-0.05993355	-0.05981594	
0.406	-0.05973018	-0.05991782	-0.05979925	
0.4062	-0.05971951	-0.0599011	-0.05978103	
0.4064	-0.05971217	-0.05988387	-0.05976164	
0.4066	-0.05970839	-0.0598666	-0.05974149	
0.4068	-0.05970832	-0.05984975	-0.05972104	
0.407	-0.05971206	-0.05983374	-0.05970075	
0.4072	-0.05971963	-0.05981897	-0.05968108	
0.4074	-0.05973098	-0.05980581	-0.05966254	
0.4076	-0.059746	-0.05979458	-0.05964557	
0.4078	-0.05976452	-0.05978557	-0.05963062	
0.408	-0.05978631	-0.05977902	-0.0596181	
0.4082	-0.05980664	-0.05977513	-0.0596084	
0.4084	-0.05982504	-0.05977404	-0.05960136	
0.4086	-0.05984169	-0.05977577	-0.05959682	
0.4088	-0.05985676	-0.05978036	-0.05959466	
0.409	-0.05987039	-0.05978782	-0.0595948	
0.4092	-0.05988272	-0.0597981	-0.05959715	
0.4094	-0.05989388	-0.05981026	-0.05960168	
0.4096	-0.05990398	-0.0598236	-0.05960824	
0.4098	-0.05991312	-0.0598382	-0.05961666	
0.41	-0.05992139	-0.0598536	-0.05962679	
0.4102	-0.05992887	-0.05986753	-0.05963847	
0.4104	-0.05993564	-0.05988014	-0.0596513	
0.4106	-0.05994176	-0.05989154	-0.05966496	
0.4108	-0.0599473	-0.05990187	-0.05967918	
0.411	-0.05995232	-0.0599112	-0.05969372	
0.4112	-0.05995686	-0.05991966	-0.0597084	
0.4114	-0.05996096	-0.0599273	-0.05972306	
0.4116	-0.05996468	-0.05993422	-0.05973757	
0.4118	-0.05996804	-0.05994048	-0.05975183	
0.412	-0.05997108	-0.05994614	-0.05976574	
0.4122	-0.05997383	-0.05995127	-0.05977926	
0.4124	-0.05997632	-0.05995591	-0.05979232	
0.4126	-0.05997857	-0.0599601	-0.0598049	
0.4128	-0.05998062	-0.0599639	-0.05981696	
0.413	-0.05998246	-0.05996734	-0.0598285	
0.4132	-0.05998059	-0.05997044	-0.05983949	
0.4134	-0.05997391	-0.05997325	-0.05984957	
0.4136	-0.05996303	-0.0599758	-0.05985828	
0.4138	-0.05994854	-0.0599781	-0.05986528	
0.414	-0.05993111	-0.05998019	-0.05987032	
0.4142	-0.05991136	-0.05998207	-0.05987325	
0.4144	-0.05988995	-0.05998297	-0.05987401	
0.4146	-0.05986749	-0.0599823	-0.05987252	
0.4148	-0.05984463	-0.05998037	-0.05986871	
0.415	-0.05982196	-0.05997697	-0.05986264	
0.4152	-0.05980007	-0.05997016	-0.05985438	
0.4154	-0.0597795	-0.0599604	-0.05984387	
0.4156	-0.05976074	-0.05994816	-0.05983114	
0.4158	-0.05974427	-0.05993395	-0.05981633	
0.416	-0.05973048	-0.05991825	-0.05979969	
0.4162	-0.05971973	-0.05990154	-0.0597815	
0.4164	-0.05971231	-0.05988432	-0.05976214	
0.4166	-0.05970844	-0.05986705	-0.05974201	
0.4168	-0.05970827	-0.05985018	-0.05972156	
0.417	-0.05971191	-0.05983415	-0.05970126	
0.4172	-0.05971939	-0.05981934	-0.05968158	
0.4174	-0.05973064	-0.05980613	-0.05966299	
0.4176	-0.05974557	-0.05979485	-0.05964598	
0.4178	-0.05976401	-0.05978578	-0.05963097	
0.418	-0.05978571	-0.05977916	-0.05961839	
0.4182	-0.0598061	-0.0597752	-0.05960861	
0.4184	-0.05982456	-0.05977404	-0.0596015	
0.4186	-0.05984125	-0.05977569	-0.0595969	
0.4188	-0.05985636	-0.05978021	-0.05959468	
0.419	-0.05987003	-0.0597876	-0.05959475	
0.4192	-0.0598824	-0.0597978	-0.05959705	
0.4194	-0.05989359	-0.05980994	-0.05960152	
0.4196	-0.05990371	-0.05982324	-0.05960803	
0.4198	-0.05991288	-0.05983781	-0.05961641	
0.42	-0.05992117	-0.05985325	-0.05962649	
0.4202	-0.05992867	-0.05986721	-0.05963814	
0.4204	-0.05993546	-0.05987985	-0.05965095	
0.4206	-0.0599416	-0.05989128	-0.05966459	
0.4208	-0.05994716	-0.05990163	-0.0596788	
0.421	-0.05995218	-0.05991099	-0.05969334	
0.4212	-0.05995674	-0.05991946	-0.05970802	
0.4214	-0.05996085	-0.05992712	-0.05972268	
0.4216	-0.05996458	-0.05993406	-0.0597372	
0.4218	-0.05996795	-0.05994033	-0.05975146	
0.422	-0.059971	-0.05994602	-0.05976539	
0.4222	-0.05997376	-0.05995115	-0.05977892	
0.4224	-0.05997626	-0.0599558	-0.05979199	
0.4226	-0.05997851	-0.05996001	-0.05980458	
0.4228	-0.05998056	-0.05996381	-0.05981666	
0.423	-0.05998241	-0.05996726	-0.05982821	
0.4232	-0.05998068	-0.05997037	-0.05983922	
0.4234	-0.05997412	-0.05997319	-0.05984933	
0.4236	-0.05996333	-0.05997574	-0.05985807	
0.4238	-0.05994893	-0.05997805	-0.05986512	
0.424	-0.05993157	-0.05998014	-0.05987021	
0.4242	-0.05991187	-0.05998203	-0.05987319	
0.4244	-0.05989049	-0.05998297	-0.05987401	
0.4246	-0.05986806	-0.05998234	-0.05987257	
0.4248	-0.0598452	-0.05998044	-0.05986883	
0.425	-0.05982252	-0.05997713	-0.05986281	
0.4252	-0.0598006	-0.0599704	-0.05985462	
0.4254	-0.05977999	-0.0599607	-0.05984416	
0.4256	-0.05976119	-0.05994853	-0.05983149	
0.4258	-0.05974465	-0.05993436	-0.05981674	
0.426	-0.05973079	-0.05991868	-0.05980013	
0.4262	-0.05971996	-0.05990199	-0.05978198	
0.4264	-0.05971245	-0.05988478	-0.05976265	
0.4266	-0.05970848	-0.0598675	-0.05974253	
0.4268	-0.05970823	-0.05985062	-0.05972208	
0.427	-0.05971177	-0.05983455	-0.05970177	
0.4272	-0.05971915	-0.05981971	-0.05968207	
0.4274	-0.05973031	-0.05980645	-0.05966346	
0.4276	-0.05974515	-0.05979512	-0.05964639	
0.4278	-0.0597635	-0.05978599	-0.05963133	
0.428	-0.05978512	-0.05977931	-0.05961869	
0.4282	-0.05980557	-0.05977528	-0.05960882	
0.4284	-0.05982407	-0.05977404	-0.05960165	
0.4286	-0.05984081	-0.05977562	-0.05959698	
0.4288	-0.05985596	-0.05978006	-0.0595947	
0.429	-0.05986967	-0.05978737	-0.05959471	
0.4292	-0.05988207	-0.05979751	-0.05959695	
0.4294	-0.0598933	-0.05980961	-0.05960136	
0.4296	-0.05990345	-0.05982289	-0.05960783	
0.4298	-0.05991264	-0.05983743	-0.05961616	
0.43	-0.05992095	-0.0598529	-0.0596262	
0.4302	-0.05992847	-0.0598669	-0.05963781	
0.4304	-0.05993528	-0.05987956	-0.0596506	
0.4306	-0.05994144	-0.05989103	-0.05966423	
0.4308	-0.05994701	-0.0599014	-0.05967843	
0.431	-0.05995205	-0.05991078	-0.05969296	
0.4312	-0.05995662	-0.05991927	-0.05970764	
0.4314	-0.05996075	-0.05992695	-0.05972231	
0.4316	-0.05996448	-0.0599339	-0.05973683	
0.4318	-0.05996786	-0.05994019	-0.0597511	
