Time	(16) Kp*error	(21) Kd*de/dt	(22) Kp*e+Kd*de/dt CW	
0.1046	-0.05927809	-0.05917212	-0.05828795	
0.1048	-0.059278	-0.05917212	-0.05828781	
0.105	-0.05927792	-0.05917211	-0.05828767	
0.1052	-0.05927784	-0.0591721	-0.05828754	
0.1054	-0.05927777	-0.05917209	-0.05828741	
0.1056	-0.0592777	-0.05917209	-0.05828728	
0.1058	-0.05927764	-0.05917208	-0.05828716	
0.106	-0.05927758	-0.05917208	-0.05828704	
0.1062	-0.05927752	-0.05917208	-0.05828693	
0.1064	-0.05927747	-0.05917208	-0.05828682	
0.1066	-0.05927742	-0.05917208	-0.05828672	
0.1068	-0.05927737	-0.05917208	-0.05828662	
0.107	-0.05927733	-0.05917208	-0.05828653	
0.1072	-0.05927729	-0.05917209	-0.05828644	
0.1074	-0.05927726	-0.0591721	-0.05828635	
0.1076	-0.05927722	-0.05917211	-0.05828628	
0.1078	-0.05927719	-0.05917212	-0.0582862	
0.108	-0.05927716	-0.05917214	-0.05828613	
0.1082	-0.05927713	-0.05917216	-0.05828607	
0.1084	-0.05927711	-0.05917218	-0.05828601	
0.1086	-0.05927708	-0.0591722	-0.05828596	
0.1088	-0.05927706	-0.05917223	-0.05828591	
0.109	-0.05927704	-0.05917226	-0.05828587	
0.1092	-0.05927702	-0.05917229	-0.05828584	
0.1094	-0.05927701	-0.05917233	-0.0582858	
0.1096	-0.05927699	-0.05917237	-0.05828578	
0.1098	-0.05927698	-0.05917241	-0.05828575	
0.11	-0.05927696	-0.05917246	-0.05828574	
0.1102	-0.05927695	-0.0591725	-0.05828572	
0.1104	-0.05927694	-0.05917256	-0.05828572	
0.1106	-0.05927693	-0.05917261	-0.05828572	
0.1108	-0.05927692	-0.05917267	-0.05828572	
0.111	-0.05927691	-0.05917273	-0.05828572	
0.1112	-0.0592769	-0.05917279	-0.05828574	
0.1114	-0.05927689	-0.05917286	-0.05828575	
0.1116	-0.05927689	-0.05917292	-0.05828578	
0.1118	-0.05927688	-0.059173	-0.0582858	
0.112	-0.05927688	-0.05917307	-0.05828583	
0.1122	-0.05927687	-0.05917315	-0.05828587	
0.1124	-0.05927686	-0.05917323	-0.0582859	
0.1126	-0.05927686	-0.05917331	-0.05828595	
0.1128	-0.05927685	-0.0591734	-0.05828599	
0.113	-0.05927685	-0.05917349	-0.05828604	
0.1132	-0.05927685	-0.05917358	-0.0582861	
0.1134	-0.05927684	-0.05917367	-0.05828616	
0.1136	-0.05927684	-0.05917376	-0.05828622	
0.1138	-0.05927684	-0.05917386	-0.05828629	
0.114	-0.05927683	-0.05917396	-0.05828636	
0.1142	-0.05927683	-0.05917406	-0.05828643	
0.1144	-0.05927683	-0.05917417	-0.05828651	
0.1146	-0.05927683	-0.05917427	-0.05828659	
0.1148	-0.05927683	-0.05917438	-0.05828667	
0.115	-0.05927682	-0.05917449	-0.05828676	
0.1152	-0.05927682	-0.0591746	-0.05828685	
0.1154	-0.05927682	-0.05917472	-0.05828694	
0.1156	-0.05927682	-0.05917484	-0.05828704	
0.1158	-0.05927682	-0.05917495	-0.05828713	
0.116	-0.05927682	-0.05917507	-0.05828724	
0.1162	-0.05927682	-0.05917519	-0.05828734	
0.1164	-0.05927682	-0.05917532	-0.05828745	
0.1166	-0.05927682	-0.05917544	-0.05828756	
0.1168	-0.05927682	-0.05917557	-0.05828767	
0.117	-0.05927681	-0.05917569	-0.05828778	
0.1172	-0.05927681	-0.05917582	-0.0582879	
0.1174	-0.05927681	-0.05917595	-0.05828802	
0.1176	-0.05927681	-0.05917608	-0.05828814	
0.1178	-0.05927681	-0.05917621	-0.05828826	
0.118	-0.05927681	-0.05917635	-0.05828838	
0.1182	-0.05927681	-0.05917649	-0.05828851	
0.1184	-0.05927681	-0.05917662	-0.05828864	
0.1186	-0.05927681	-0.05917676	-0.05828877	
0.1188	-0.05927681	-0.0591769	-0.05828891	
0.119	-0.05927681	-0.05917704	-0.05828904	
0.1192	-0.05927681	-0.05917718	-0.05828918	
0.1194	-0.05927681	-0.05917732	-0.05828932	
0.1196	-0.05927681	-0.05917746	-0.05828945	
0.1198	-0.05927681	-0.0591776	-0.05828959	
0.12	-0.05927681	-0.05917775	-0.05828974	
0.1202	-0.05927681	-0.05917789	-0.05828988	
0.1204	-0.05927681	-0.05917804	-0.05829003	
0.1206	-0.05927681	-0.05917818	-0.05829018	
0.1208	-0.05927681	-0.05917833	-0.05829033	
0.121	-0.05927681	-0.05917848	-0.05829047	
0.1212	-0.05927681	-0.05917863	-0.05829062	
0.1214	-0.05927681	-0.05917878	-0.05829078	
0.1216	-0.05927681	-0.05917893	-0.05829093	
0.1218	-0.05927681	-0.05917908	-0.05829109	
0.122	-0.05927679	-0.05917923	-0.05829124	
0.1222	-0.05927676	-0.05917938	-0.05829139	
0.1224	-0.0592767	-0.05917954	-0.05829155	
0.1226	-0.0592766	-0.05917969	-0.05829169	
0.1228	-0.05927648	-0.05917984	-0.05829183	
0.123	-0.05927632	-0.05918	-0.05829196	
0.1232	-0.05927614	-0.05918014	-0.05829208	
0.1234	-0.05927593	-0.0591803	-0.05829218	
0.1236	-0.05927569	-0.05918045	-0.05829227	
0.1238	-0.05927543	-0.05918059	-0.05829233	
0.124	-0.05927514	-0.05918073	-0.05829238	
0.1242	-0.05927484	-0.05918087	-0.05829241	
0.1244	-0.05927453	-0.059181	-0.05829242	
0.1246	-0.05927421	-0.05918113	-0.05829241	
0.1248	-0.05927388	-0.05918125	-0.05829238	
0.125	-0.05927354	-0.05918137	-0.05829233	
0.1252	-0.05927321	-0.05918148	-0.05829227	
0.1254	-0.05927287	-0.05918158	-0.05829218	
0.1256	-0.05927253	-0.05918168	-0.05829208	
0.1258	-0.0592722	-0.05918176	-0.05829196	
0.126	-0.05927187	-0.05918184	-0.05829183	
0.1262	-0.05927155	-0.05918191	-0.05829169	
0.1264	-0.05927123	-0.05918197	-0.05829153	
0.1266	-0.05927093	-0.05918203	-0.05829136	
0.1268	-0.05927062	-0.05918207	-0.05829118	
0.127	-0.05927034	-0.05918211	-0.05829099	
0.1272	-0.05927006	-0.05918214	-0.05829079	
0.1274	-0.05926979	-0.05918216	-0.05829059	
0.1276	-0.05926953	-0.05918217	-0.05829038	
0.1278	-0.05926928	-0.05918218	-0.05829016	
0.128	-0.05926904	-0.05918218	-0.05828994	
0.1282	-0.05926882	-0.05918217	-0.05828971	
0.1284	-0.0592686	-0.05918216	-0.05828948	
0.1286	-0.0592684	-0.05918214	-0.05828926	
0.1288	-0.0592682	-0.05918212	-0.05828902	
0.129	-0.05926802	-0.0591821	-0.05828879	
0.1292	-0.05926785	-0.05918206	-0.05828856	
0.1294	-0.05926768	-0.05918203	-0.05828833	
0.1296	-0.05926752	-0.05918199	-0.0582881	
0.1298	-0.05926738	-0.05918195	-0.05828787	
0.13	-0.05926724	-0.05918191	-0.05828764	
0.1302	-0.05926711	-0.05918186	-0.05828742	
0.1304	-0.05926698	-0.05918181	-0.0582872	
0.1306	-0.05926687	-0.05918176	-0.05828698	
0.1308	-0.05926676	-0.05918172	-0.05828677	
0.131	-0.05926666	-0.05918166	-0.05828656	
0.1312	-0.05926657	-0.05918162	-0.05828635	
0.1314	-0.05926648	-0.05918157	-0.05828615	
0.1316	-0.0592664	-0.05918152	-0.05828596	
0.1318	-0.05926632	-0.05918147	-0.05828576	
0.132	-0.05926625	-0.05918143	-0.05828558	
0.1322	-0.05926618	-0.05918138	-0.0582854	
0.1324	-0.05926612	-0.05918134	-0.05828522	
0.1326	-0.05926606	-0.0591813	-0.05828505	
0.1328	-0.059266	-0.05918126	-0.05828489	
0.133	-0.05926595	-0.05918122	-0.05828473	
0.1332	-0.0592659	-0.05918119	-0.05828458	
0.1334	-0.05926586	-0.05918116	-0.05828444	
0.1336	-0.05926582	-0.05918113	-0.05828429	
0.1338	-0.05926578	-0.05918111	-0.05828416	
0.134	-0.05926575	-0.05918109	-0.05828404	
0.1342	-0.05926572	-0.05918107	-0.05828391	
0.1344	-0.05926568	-0.05918106	-0.0582838	
0.1346	-0.05926566	-0.05918105	-0.05828369	
0.1348	-0.05926563	-0.05918104	-0.05828359	
0.135	-0.05926561	-0.05918103	-0.0582835	
0.1352	-0.05926559	-0.05918104	-0.05828341	
0.1354	-0.05926557	-0.05918104	-0.05828333	
0.1356	-0.05926555	-0.05918105	-0.05828325	
0.1358	-0.05926553	-0.05918106	-0.05828318	
0.136	-0.05926551	-0.05918108	-0.05828312	
0.1362	-0.0592655	-0.05918109	-0.05828306	
0.1364	-0.05926548	-0.05918112	-0.058283	
0.1366	-0.05926547	-0.05918115	-0.05828296	
0.1368	-0.05926546	-0.05918118	-0.05828292	
0.137	-0.05926545	-0.05918121	-0.05828289	
0.1372	-0.05926544	-0.05918125	-0.05828286	
0.1374	-0.05926543	-0.05918129	-0.05828283	
0.1376	-0.05926542	-0.05918134	-0.05828282	
0.1378	-0.05926541	-0.05918138	-0.0582828	
0.138	-0.05926541	-0.05918143	-0.0582828	
0.1382	-0.0592654	-0.05918149	-0.0582828	
0.1384	-0.05926539	-0.05918155	-0.0582828	
0.1386	-0.05926539	-0.05918161	-0.05828281	
0.1388	-0.05926538	-0.05918168	-0.05828283	
0.139	-0.05926538	-0.05918174	-0.05828284	
0.1392	-0.05926538	-0.05918182	-0.05828287	
0.1394	-0.05926537	-0.05918189	-0.0582829	
0.1396	-0.05926537	-0.05918197	-0.05828293	
0.1398	-0.05926536	-0.05918205	-0.05828297	
0.14	-0.05926536	-0.05918213	-0.05828301	
0.1402	-0.05926536	-0.05918222	-0.05828306	
0.1404	-0.05926536	-0.0591823	-0.05828311	
0.1406	-0.05926535	-0.05918239	-0.05828317	
0.1408	-0.05926535	-0.05918249	-0.05828322	
0.141	-0.05926535	-0.05918258	-0.05828328	
0.1412	-0.05926535	-0.05918268	-0.05828335	
0.1414	-0.05926535	-0.05918278	-0.05828342	
0.1416	-0.05926534	-0.05918289	-0.0582835	
0.1418	-0.05926534	-0.05918299	-0.05828357	
0.142	-0.05926534	-0.05918309	-0.05828366	
0.1422	-0.05926534	-0.05918321	-0.05828374	
0.1424	-0.05926534	-0.05918332	-0.05828383	
0.1426	-0.05926534	-0.05918343	-0.05828392	
0.1428	-0.05926534	-0.05918355	-0.05828401	
0.143	-0.05926533	-0.05918366	-0.05828411	
0.1432	-0.05926533	-0.05918378	-0.05828421	
0.1434	-0.05926533	-0.0591839	-0.05828431	
0.1436	-0.05926533	-0.05918402	-0.05828442	
0.1438	-0.05926533	-0.05918415	-0.05828452	
0.144	-0.05926533	-0.05918427	-0.05828464	
0.1442	-0.05926532	-0.05918439	-0.05828475	
0.1444	-0.05926527	-0.05918452	-0.05828486	
0.1446	-0.0592652	-0.05918465	-0.05828497	
0.1448	-0.05926508	-0.05918478	-0.05828508	
0.145	-0.05926493	-0.05918491	-0.05828518	
0.1452	-0.05926474	-0.05918504	-0.05828526	
0.1454	-0.05926451	-0.05918517	-0.05828534	
0.1456	-0.05926425	-0.0591853	-0.05828539	
0.1458	-0.05926395	-0.05918543	-0.05828543	
0.146	-0.05926363	-0.05918556	-0.05828544	
0.1462	-0.05926329	-0.05918568	-0.05828543	
0.1464	-0.05926292	-0.0591858	-0.0582854	
0.1466	-0.05926254	-0.05918591	-0.05828535	
0.1468	-0.05926214	-0.05918602	-0.05828527	
0.147	-0.05926174	-0.05918611	-0.05828517	
0.1472	-0.05926132	-0.05918621	-0.05828505	
0.1474	-0.05926091	-0.05918629	-0.0582849	
0.1476	-0.05926049	-0.05918637	-0.05828474	
0.1478	-0.05926008	-0.05918643	-0.05828455	
0.148	-0.05925967	-0.05918649	-0.05828435	
0.1482	-0.05925927	-0.05918654	-0.05828413	
0.1484	-0.05925887	-0.05918657	-0.05828389	
0.1486	-0.05925848	-0.0591866	-0.05828363	
0.1488	-0.0592581	-0.05918662	-0.05828337	
0.149	-0.05925773	-0.05918663	-0.05828309	
0.1492	-0.05925738	-0.05918663	-0.0582828	
0.1494	-0.05925703	-0.05918662	-0.0582825	
0.1496	-0.05925671	-0.0591866	-0.05828219	
0.1498	-0.05925639	-0.05918657	-0.05828188	
0.15	-0.05925608	-0.05918653	-0.05828156	
0.1502	-0.05925579	-0.05918648	-0.05828123	
0.1504	-0.05925551	-0.05918643	-0.0582809	
0.1506	-0.05925525	-0.05918637	-0.05828056	
0.1508	-0.059255	-0.05918631	-0.05828023	
0.151	-0.05925476	-0.05918623	-0.05827989	
0.1512	-0.05925453	-0.05918616	-0.05827956	
0.1514	-0.05925432	-0.05918607	-0.05827922	
0.1516	-0.05925411	-0.05918599	-0.05827888	
0.1518	-0.05925392	-0.05918589	-0.05827855	
0.152	-0.05925374	-0.0591858	-0.05827821	
0.1522	-0.05925357	-0.0591857	-0.05827789	
0.1524	-0.05925341	-0.0591856	-0.05827756	
0.1526	-0.05925326	-0.0591855	-0.05827724	
0.1528	-0.05925312	-0.0591854	-0.05827692	
0.153	-0.05925299	-0.0591853	-0.05827661	
0.1532	-0.05925286	-0.05918519	-0.0582763	
0.1534	-0.05925275	-0.05918509	-0.058276	
0.1536	-0.05925264	-0.05918499	-0.05827571	
0.1538	-0.05925253	-0.05918489	-0.05827542	
0.154	-0.05925244	-0.05918479	-0.05827513	
0.1542	-0.05925235	-0.05918469	-0.05827486	
0.1544	-0.05925227	-0.05918459	-0.05827459	
0.1546	-0.05925219	-0.0591845	-0.05827432	
0.1548	-0.05925212	-0.05918441	-0.05827407	
0.155	-0.05925205	-0.05918432	-0.05827382	
0.1552	-0.05925199	-0.05918423	-0.05827358	
0.1554	-0.05925193	-0.05918415	-0.05827335	
0.1556	-0.05925188	-0.05918407	-0.05827312	
0.1558	-0.05925183	-0.059184	-0.05827291	
0.156	-0.05925179	-0.05918393	-0.0582727	
0.1562	-0.05925174	-0.05918386	-0.05827249	
0.1564	-0.0592517	-0.0591838	-0.0582723	
0.1566	-0.05925166	-0.05918374	-0.05827211	
0.1568	-0.05925163	-0.05918369	-0.05827194	
0.157	-0.0592516	-0.05918364	-0.05827177	
0.1572	-0.05925157	-0.0591836	-0.0582716	
0.1574	-0.05925154	-0.05918356	-0.05827145	
0.1576	-0.05925152	-0.05918352	-0.0582713	
0.1578	-0.05925149	-0.05918349	-0.05827116	
0.158	-0.05925145	-0.05918347	-0.05827103	
0.1582	-0.05925138	-0.05918345	-0.05827091	
0.1584	-0.05925127	-0.05918343	-0.05827078	
0.1586	-0.05925112	-0.05918342	-0.05827066	
0.1588	-0.05925092	-0.05918341	-0.05827053	
0.159	-0.05925068	-0.05918341	-0.05827039	
0.1592	-0.0592504	-0.0591834	-0.05827024	
0.1594	-0.05925008	-0.0591834	-0.05827007	
0.1596	-0.05924971	-0.05918341	-0.05826989	
0.1598	-0.05924932	-0.05918341	-0.05826968	
0.16	-0.0592489	-0.05918341	-0.05826946	
0.1602	-0.05924845	-0.0591834	-0.05826921	
0.1604	-0.05924799	-0.0591834	-0.05826893	
0.1606	-0.05924751	-0.05918339	-0.05826864	
0.1608	-0.05924702	-0.05918338	-0.05826832	
0.161	-0.05924653	-0.05918336	-0.05826798	
0.1612	-0.05924603	-0.05918333	-0.05826762	
0.1614	-0.05924553	-0.0591833	-0.05826724	
0.1616	-0.05924503	-0.05918325	-0.05826683	
0.1618	-0.05924454	-0.0591832	-0.05826641	
0.162	-0.05924406	-0.05918314	-0.05826598	
0.1622	-0.05924358	-0.05918308	-0.05826553	
0.1624	-0.05924312	-0.059183	-0.05826506	
0.1626	-0.05924266	-0.05918291	-0.05826458	
0.1628	-0.05924222	-0.05918282	-0.05826409	
0.163	-0.0592418	-0.05918271	-0.05826359	
0.1632	-0.05924139	-0.0591826	-0.05826309	
0.1634	-0.05924099	-0.05918248	-0.05826258	
0.1636	-0.05924061	-0.05918235	-0.05826206	
0.1638	-0.05924025	-0.05918221	-0.05826154	
0.164	-0.0592399	-0.05918206	-0.05826101	
0.1642	-0.05923957	-0.05918191	-0.05826049	
0.1644	-0.05923925	-0.05918175	-0.05825996	
0.1646	-0.05923895	-0.05918159	-0.05825943	
0.1648	-0.05923866	-0.05918142	-0.05825891	
0.165	-0.05923839	-0.05918125	-0.05825838	
0.1652	-0.05923814	-0.05918107	-0.05825787	
0.1654	-0.05923789	-0.05918089	-0.05825735	
0.1656	-0.05923767	-0.0591807	-0.05825684	
0.1658	-0.05923745	-0.05918051	-0.05825634	
0.166	-0.05923725	-0.05918033	-0.05825584	
0.1662	-0.05923706	-0.05918014	-0.05825535	
0.1664	-0.05923688	-0.05917995	-0.05825486	
0.1666	-0.05923671	-0.05917975	-0.05825439	
0.1668	-0.05923655	-0.05917957	-0.05825392	
0.167	-0.0592364	-0.05917938	-0.05825346	
0.1672	-0.05923626	-0.05917919	-0.05825301	
0.1674	-0.05923613	-0.059179	-0.05825257	
0.1676	-0.05923601	-0.05917882	-0.05825213	
0.1678	-0.0592359	-0.05917864	-0.05825171	
0.168	-0.05923579	-0.05917846	-0.05825129	
0.1682	-0.05923569	-0.05917829	-0.05825089	
0.1684	-0.0592356	-0.05917812	-0.05825049	
0.1686	-0.05923552	-0.05917796	-0.05825011	
0.1688	-0.05923543	-0.0591778	-0.05824974	
0.169	-0.05923536	-0.05917764	-0.05824938	
0.1692	-0.05923529	-0.05917749	-0.05824903	
0.1694	-0.05923523	-0.05917735	-0.05824868	
0.1696	-0.05923517	-0.0591772	-0.05824836	
0.1698	-0.05923511	-0.05917707	-0.05824804	
0.17	-0.05923506	-0.05917694	-0.05824773	
0.1702	-0.05923501	-0.05917682	-0.05824743	
0.1704	-0.05923497	-0.0591767	-0.05824714	
0.1706	-0.05923493	-0.05917659	-0.05824686	
0.1708	-0.05923489	-0.05917649	-0.0582466	
0.171	-0.05923486	-0.05917639	-0.05824634	
0.1712	-0.05923482	-0.05917629	-0.05824609	
0.1714	-0.05923479	-0.05917621	-0.05824586	
0.1716	-0.05923477	-0.05917612	-0.05824564	
0.1718	-0.05923474	-0.05917605	-0.05824542	
0.172	-0.05923472	-0.05917598	-0.05824522	
0.1722	-0.0592347	-0.05917592	-0.05824502	
0.1724	-0.05923468	-0.05917586	-0.05824484	
0.1726	-0.05923466	-0.05917582	-0.05824466	
0.1728	-0.05923464	-0.05917577	-0.0582445	
0.173	-0.05923462	-0.05917573	-0.05824434	
0.1732	-0.05923461	-0.0591757	-0.05824419	
0.1734	-0.0592346	-0.05917567	-0.05824406	
0.1736	-0.05923458	-0.05917565	-0.05824393	
0.1738	-0.05923457	-0.05917564	-0.05824381	
0.174	-0.05923456	-0.05917563	-0.0582437	
0.1742	-0.05923455	-0.05917562	-0.0582436	
0.1744	-0.05923454	-0.05917562	-0.0582435	
0.1746	-0.05923453	-0.05917563	-0.05824342	
0.1748	-0.05923453	-0.05917564	-0.05824334	
0.175	-0.05923452	-0.05917566	-0.05824327	
0.1752	-0.05923451	-0.05917567	-0.0582432	
0.1754	-0.05923451	-0.0591757	-0.05824315	
0.1756	-0.0592345	-0.05917573	-0.0582431	
0.1758	-0.0592345	-0.05917576	-0.05824306	
0.176	-0.05923449	-0.0591758	-0.05824303	
0.1762	-0.05923449	-0.05917585	-0.058243	
0.1764	-0.05923449	-0.05917589	-0.05824298	
0.1766	-0.05923448	-0.05917595	-0.05824297	
0.1768	-0.05923448	-0.059176	-0.05824296	
0.177	-0.05923447	-0.05917606	-0.05824296	
0.1772	-0.05923447	-0.05917612	-0.05824296	
0.1774	-0.05923447	-0.05917619	-0.05824297	
0.1776	-0.05923447	-0.05917626	-0.05824299	
0.1778	-0.05923447	-0.05917633	-0.05824301	
0.178	-0.05923446	-0.05917641	-0.05824304	
0.1782	-0.05923446	-0.05917649	-0.05824307	
0.1784	-0.05923446	-0.05917657	-0.05824311	
0.1786	-0.05923446	-0.05917665	-0.05824315	
0.1788	-0.05923446	-0.05917674	-0.0582432	
0.179	-0.05923446	-0.05917683	-0.05824325	
0.1792	-0.05923446	-0.05917693	-0.05824331	
0.1794	-0.05923446	-0.05917703	-0.05824337	
0.1796	-0.05923445	-0.05917712	-0.05824343	
0.1798	-0.05923445	-0.05917723	-0.0582435	
0.18	-0.05923445	-0.05917733	-0.05824357	
0.1802	-0.05923445	-0.05917744	-0.05824365	
0.1804	-0.05923445	-0.05917754	-0.05824373	
0.1806	-0.05923445	-0.05917766	-0.05824381	
0.1808	-0.05923445	-0.05917777	-0.0582439	
0.181	-0.05923445	-0.05917788	-0.05824399	
0.1812	-0.05923445	-0.059178	-0.05824409	
0.1814	-0.05923445	-0.05917812	-0.05824419	
0.1816	-0.05923445	-0.05917824	-0.05824429	
0.1818	-0.05923445	-0.05917836	-0.05824439	
0.182	-0.05923445	-0.05917849	-0.0582445	
0.1822	-0.05923445	-0.05917861	-0.05824461	
0.1824	-0.05923445	-0.05917874	-0.05824472	
0.1826	-0.05923444	-0.05917887	-0.05824483	
0.1828	-0.05923444	-0.059179	-0.05824495	
0.183	-0.05923444	-0.05917913	-0.05824507	
0.1832	-0.05923444	-0.05917926	-0.05824519	
0.1834	-0.05923444	-0.0591794	-0.05824532	
0.1836	-0.05923444	-0.05917953	-0.05824544	
0.1838	-0.05923444	-0.05917967	-0.05824557	
0.184	-0.05923444	-0.05917981	-0.0582457	
0.1842	-0.05923444	-0.05917994	-0.05824583	
0.1844	-0.05923444	-0.05918008	-0.05824597	
0.1846	-0.05923444	-0.05918022	-0.0582461	
0.1848	-0.05923444	-0.05918036	-0.05824624	
0.185	-0.05923444	-0.05918051	-0.05824638	
0.1852	-0.05923444	-0.05918065	-0.05824652	
0.1854	-0.05923444	-0.0591808	-0.05824666	
0.1856	-0.05923444	-0.05918094	-0.05824681	
0.1858	-0.05923444	-0.05918109	-0.05824695	
0.186	-0.05923444	-0.05918123	-0.0582471	
0.1862	-0.05923442	-0.05918138	-0.05824725	
0.1864	-0.05923436	-0.05918153	-0.05824739	
0.1866	-0.05923426	-0.05918168	-0.05824754	
0.1868	-0.0592341	-0.05918183	-0.05824767	
0.187	-0.05923389	-0.05918198	-0.05824779	
0.1872	-0.05923363	-0.05918212	-0.05824789	
0.1874	-0.05923331	-0.05918227	-0.05824797	
0.1876	-0.05923295	-0.05918241	-0.05824802	
0.1878	-0.05923254	-0.05918255	-0.05824805	
0.188	-0.0592321	-0.05918269	-0.05824805	
0.1882	-0.05923162	-0.05918282	-0.05824801	
0.1884	-0.05923111	-0.05918295	-0.05824794	
0.1886	-0.05923058	-0.05918306	-0.05824784	
0.1888	-0.05923004	-0.05918317	-0.0582477	
0.189	-0.05922947	-0.05918326	-0.05824753	
0.1892	-0.0592289	-0.05918335	-0.05824733	
0.1894	-0.05922833	-0.05918342	-0.0582471	
0.1896	-0.05922776	-0.05918348	-0.05824683	
0.1898	-0.05922718	-0.05918353	-0.05824654	
0.19	-0.05922662	-0.05918356	-0.05824622	
0.1902	-0.05922606	-0.05918358	-0.05824587	
0.1904	-0.05922551	-0.05918359	-0.0582455	
0.1906	-0.05922497	-0.05918358	-0.05824511	
0.1908	-0.05922445	-0.05918356	-0.0582447	
0.191	-0.05922394	-0.05918352	-0.05824427	
0.1912	-0.05922345	-0.05918347	-0.05824383	
0.1914	-0.05922298	-0.0591834	-0.05824337	
0.1916	-0.05922252	-0.05918333	-0.0582429	
0.1918	-0.05922208	-0.05918324	-0.05824242	
0.192	-0.05922166	-0.05918314	-0.05824193	
0.1922	-0.05922126	-0.05918302	-0.05824143	
0.1924	-0.05922087	-0.0591829	-0.05824092	
0.1926	-0.05922051	-0.05918276	-0.05824041	
0.1928	-0.05922016	-0.05918262	-0.0582399	
0.193	-0.05921983	-0.05918247	-0.05823938	
0.1932	-0.05921951	-0.0591823	-0.05823886	
0.1934	-0.05921922	-0.05918214	-0.05823834	
0.1936	-0.05921894	-0.05918196	-0.05823782	
0.1938	-0.05921867	-0.05918178	-0.05823731	
0.194	-0.05921842	-0.0591816	-0.0582368	
0.1942	-0.05921819	-0.05918141	-0.05823629	
0.1944	-0.05921796	-0.05918122	-0.05823578	
0.1946	-0.05921776	-0.05918102	-0.05823528	
0.1948	-0.05921756	-0.05918083	-0.05823479	
0.195	-0.05921738	-0.05918063	-0.0582343	
0.1952	-0.05921721	-0.05918043	-0.05823382	
0.1954	-0.05921704	-0.05918023	-0.05823335	
0.1956	-0.05921689	-0.05918003	-0.05823288	
0.1958	-0.05921675	-0.05917984	-0.05823242	
0.196	-0.05921662	-0.05917964	-0.05823197	
0.1962	-0.0592165	-0.05917945	-0.05823153	
0.1964	-0.05921638	-0.05917926	-0.0582311	
0.1966	-0.05921628	-0.05917907	-0.05823068	
0.1968	-0.05921618	-0.05917889	-0.05823026	
0.197	-0.05921609	-0.05917871	-0.05822986	
0.1972	-0.059216	-0.05917853	-0.05822947	
0.1974	-0.05921592	-0.05917836	-0.05822909	
0.1976	-0.05921582	-0.05917819	-0.05822871	
0.1978	-0.05921568	-0.05917803	-0.05822835	
0.198	-0.0592155	-0.05917788	-0.05822799	
0.1982	-0.05921526	-0.05917773	-0.05822762	
0.1984	-0.05921496	-0.05917758	-0.05822726	
0.1986	-0.05921461	-0.05917744	-0.05822688	
0.1988	-0.0592142	-0.0591773	-0.05822648	
0.199	-0.05921375	-0.05917717	-0.05822607	
0.1992	-0.05921324	-0.05917703	-0.05822563	
0.1994	-0.0592127	-0.0591769	-0.05822517	
0.1996	-0.05921211	-0.05917677	-0.05822468	
0.1998	-0.0592115	-0.05917663	-0.05822416	
0.2	-0.05921087	-0.05917649	-0.05822362	
0.2002	-0.05921021	-0.05917634	-0.05822304	
0.2004	-0.05920955	-0.0591762	-0.05822244	
0.2006	-0.05920887	-0.05917604	-0.05822181	
0.2008	-0.0592082	-0.05917588	-0.05822115	
0.201	-0.05920752	-0.0591757	-0.05822046	
0.2012	-0.05920685	-0.05917552	-0.05821976	
0.2014	-0.05920618	-0.05917533	-0.05821903	
0.2016	-0.05920553	-0.05917513	-0.05821828	
0.2018	-0.05920488	-0.05917491	-0.05821751	
0.202	-0.05920426	-0.05917469	-0.05821673	
0.2022	-0.05920365	-0.05917446	-0.05821593	
0.2024	-0.05920305	-0.05917421	-0.05821512	
0.2026	-0.05920248	-0.05917396	-0.0582143	
0.2028	-0.05920193	-0.0591737	-0.05821347	
0.203	-0.0592014	-0.05917342	-0.05821264	
0.2032	-0.05920089	-0.05917314	-0.0582118	
0.2034	-0.0592004	-0.05917284	-0.05821095	
0.2036	-0.05919993	-0.05917254	-0.05821011	
0.2038	-0.05919949	-0.05917223	-0.05820927	
0.204	-0.05919906	-0.05917192	-0.05820843	
0.2042	-0.05919866	-0.05917159	-0.05820759	
0.2044	-0.05919828	-0.05917127	-0.05820676	
0.2046	-0.05919791	-0.05917094	-0.05820592	
0.2048	-0.05919757	-0.0591706	-0.0582051	
0.205	-0.05919725	-0.05917026	-0.05820429	
0.2052	-0.05919694	-0.05916992	-0.05820348	
0.2054	-0.05919665	-0.05916958	-0.05820268	
0.2056	-0.05919638	-0.05916923	-0.0582019	
0.2058	-0.05919612	-0.05916889	-0.05820112	
0.206	-0.05919588	-0.05916854	-0.05820036	
0.2062	-0.05919566	-0.0591682	-0.0581996	
0.2064	-0.05919544	-0.05916786	-0.05819886	
0.2066	-0.05919525	-0.05916752	-0.05819814	
0.2068	-0.05919506	-0.05916718	-0.05819742	
0.207	-0.05919489	-0.05916685	-0.05819672	
0.2072	-0.05919472	-0.05916652	-0.05819603	
0.2074	-0.05919457	-0.0591662	-0.05819536	
0.2076	-0.05919443	-0.05916589	-0.0581947	
0.2078	-0.0591943	-0.05916557	-0.05819406	
0.208	-0.05919417	-0.05916527	-0.05819343	
0.2082	-0.05919406	-0.05916497	-0.05819282	
0.2084	-0.05919395	-0.05916468	-0.05819223	
0.2086	-0.05919385	-0.0591644	-0.05819165	
