Time	(23) Combined Output	
0.22	-0.06034833	
0.2202	-0.0603486	
0.2204	-0.06034887	
0.2206	-0.06034914	
0.2208	-0.06034941	
0.221	-0.06034968	
0.2212	-0.06034995	
0.2214	-0.06035022	
0.2216	-0.06035049	
0.2218	-0.06035076	
0.222	-0.06035103	
0.2222	-0.0603513	
0.2224	-0.06035158	
0.2226	-0.06035184	
0.2228	-0.06035212	
0.223	-0.06035239	
0.2232	-0.06035266	
0.2234	-0.06035293	
0.2236	-0.0603532	
0.2238	-0.06035347	
0.224	-0.06035374	
0.2242	-0.06035401	
0.2244	-0.06035428	
0.2246	-0.06035455	
0.2248	-0.06035482	
0.225	-0.06035509	
0.2252	-0.06035536	
0.2254	-0.06035563	
0.2256	-0.06035589	
0.2258	-0.06035617	
0.226	-0.06035643	
0.2262	-0.06035671	
0.2264	-0.06035697	
0.2266	-0.06035724	
0.2268	-0.06035751	
0.227	-0.06035778	
0.2272	-0.06035805	
0.2274	-0.06035832	
0.2276	-0.06035859	
0.2278	-0.06035886	
0.228	-0.06035913	
0.2282	-0.0603594	
0.2284	-0.06035967	
0.2286	-0.06035994	
0.2288	-0.06036021	
0.229	-0.06036048	
0.2292	-0.06036075	
0.2294	-0.06036102	
0.2296	-0.06036128	
0.2298	-0.06036156	
0.23	-0.06036182	
0.2302	-0.06036209	
0.2304	-0.06036236	
0.2306	-0.06036263	
0.2308	-0.0603629	
0.231	-0.06036317	
0.2312	-0.06036344	
0.2314	-0.06036371	
0.2316	-0.06036397	
0.2318	-0.06036425	
0.232	-0.06036451	
0.2322	-0.06036478	
0.2324	-0.06036505	
0.2326	-0.06036532	
0.2328	-0.06036559	
0.233	-0.06036586	
0.2332	-0.06036613	
0.2334	-0.0603664	
0.2336	-0.06036666	
0.2338	-0.06036693	
0.234	-0.0603672	
0.2342	-0.06036747	
0.2344	-0.06036774	
0.2346	-0.06036801	
0.2348	-0.06036827	
0.235	-0.06036854	
0.2352	-0.06036881	
0.2354	-0.06036908	
0.2356	-0.06036935	
0.2358	-0.06036961	
0.236	-0.06036988	
0.2362	-0.06037015	
0.2364	-0.06037042	
0.2366	-0.06037069	
0.2368	-0.06037096	
0.237	-0.06037122	
0.2372	-0.06037149	
0.2374	-0.06037176	
0.2376	-0.06037203	
0.2378	-0.0603723	
0.238	-0.06037256	
0.2382	-0.06037283	
0.2384	-0.0603731	
0.2386	-0.06037337	
0.2388	-0.06037363	
0.239	-0.0603739	
0.2392	-0.06037417	
0.2394	-0.06037444	
0.2396	-0.06037471	
0.2398	-0.06037498	
0.24	-0.06037524	
0.2402	-0.06037551	
0.2404	-0.06037578	
0.2406	-0.06037604	
0.2408	-0.06037631	
0.241	-0.06037658	
0.2412	-0.06037685	
0.2414	-0.06037711	
0.2416	-0.06037738	
0.2418	-0.06037765	
0.242	-0.06037791	
0.2422	-0.06037818	
0.2424	-0.06037845	
0.2426	-0.06037872	
0.2428	-0.06037898	
0.243	-0.06037925	
0.2432	-0.06037952	
0.2434	-0.06037978	
0.2436	-0.06038005	
0.2438	-0.06038032	
0.244	-0.06038059	
0.2442	-0.06038085	
0.2444	-0.06038112	
0.2446	-0.06038139	
0.2448	-0.06038165	
0.245	-0.06038192	
0.2452	-0.06038219	
0.2454	-0.06038246	
0.2456	-0.06038272	
0.2458	-0.06038299	
0.246	-0.06038326	
0.2462	-0.06038352	
0.2464	-0.06038379	
0.2466	-0.06038405	
0.2468	-0.06038432	
0.247	-0.06038459	
0.2472	-0.06038485	
0.2474	-0.06038512	
0.2476	-0.06038539	
0.2478	-0.06038566	
0.248	-0.06038592	
0.2482	-0.06038619	
0.2484	-0.06038645	
0.2486	-0.06038672	
0.2488	-0.06038699	
0.249	-0.06038725	
0.2492	-0.06038752	
0.2494	-0.06038778	
0.2496	-0.06038805	
0.2498	-0.06038832	
0.25	-0.06038858	
0.2502	-0.06038885	
0.2504	-0.06038911	
0.2506	-0.06038938	
0.2508	-0.06038965	
0.251	-0.06038991	
0.2512	-0.06039018	
0.2514	-0.06039044	
0.2516	-0.06039071	
0.2518	-0.06039098	
0.252	-0.06039124	
0.2522	-0.06039151	
0.2524	-0.06039177	
0.2526	-0.06039204	
0.2528	-0.0603923	
0.253	-0.06039257	
0.2532	-0.06039283	
0.2534	-0.0603931	
0.2536	-0.06039337	
0.2538	-0.06039363	
0.254	-0.0603939	
0.2542	-0.06039416	
0.2544	-0.06039443	
0.2546	-0.06039469	
0.2548	-0.06039496	
0.255	-0.06039522	
0.2552	-0.06039549	
0.2554	-0.06039575	
0.2556	-0.06039602	
0.2558	-0.06039628	
0.256	-0.06039655	
0.2562	-0.06039681	
0.2564	-0.06039708	
0.2566	-0.06039735	
0.2568	-0.06039761	
0.257	-0.06039787	
0.2572	-0.06039814	
0.2574	-0.0603984	
0.2576	-0.06039867	
0.2578	-0.06039893	
0.258	-0.0603992	
0.2582	-0.06039946	
0.2584	-0.06039973	
0.2586	-0.06039999	
0.2588	-0.06040026	
0.259	-0.06040052	
0.2592	-0.06040079	
0.2594	-0.06040105	
0.2596	-0.06040132	
0.2598	-0.06040158	
0.26	-0.06040185	
0.2602	-0.06040211	
0.2604	-0.06040237	
0.2606	-0.06040264	
0.2608	-0.0604029	
0.261	-0.06040316	
0.2612	-0.06040343	
0.2614	-0.06040369	
0.2616	-0.06040396	
0.2618	-0.06040422	
0.262	-0.06040449	
0.2622	-0.06040475	
0.2624	-0.06040502	
0.2626	-0.06040528	
0.2628	-0.06040554	
0.263	-0.06040581	
0.2632	-0.06040607	
0.2634	-0.06040633	
0.2636	-0.0604066	
0.2638	-0.06040686	
0.264	-0.06040713	
0.2642	-0.06040739	
0.2644	-0.06040765	
0.2646	-0.06040792	
0.2648	-0.06040818	
0.265	-0.06040845	
0.2652	-0.06040871	
0.2654	-0.06040897	
0.2656	-0.06040924	
0.2658	-0.0604095	
0.266	-0.06040976	
0.2662	-0.06041003	
0.2664	-0.06041029	
0.2666	-0.06041056	
0.2668	-0.06041082	
0.267	-0.06041108	
0.2672	-0.06041135	
0.2674	-0.06041161	
0.2676	-0.06041187	
0.2678	-0.06041213	
0.268	-0.0604124	
0.2682	-0.06041266	
0.2684	-0.06041292	
0.2686	-0.06041319	
0.2688	-0.06041345	
0.269	-0.06041371	
0.2692	-0.06041398	
0.2694	-0.06041424	
0.2696	-0.0604145	
0.2698	-0.06041477	
0.27	-0.06041503	
0.2702	-0.06041529	
0.2704	-0.06041555	
0.2706	-0.06041582	
0.2708	-0.06041608	
0.271	-0.06041634	
0.2712	-0.06041661	
0.2714	-0.06041687	
0.2716	-0.06041713	
0.2718	-0.06041739	
0.272	-0.06041766	
0.2722	-0.06041792	
0.2724	-0.06041818	
0.2726	-0.06041844	
0.2728	-0.0604187	
0.273	-0.06041897	
0.2732	-0.06041923	
0.2734	-0.06041949	
0.2736	-0.06041975	
0.2738	-0.06042002	
0.274	-0.06042028	
0.2742	-0.06042054	
0.2744	-0.0604208	
0.2746	-0.06042106	
0.2748	-0.06042133	
0.275	-0.06042159	
0.2752	-0.06042185	
0.2754	-0.06042211	
0.2756	-0.06042238	
0.2758	-0.06042264	
0.276	-0.0604229	
0.2762	-0.06042316	
0.2764	-0.06042342	
0.2766	-0.06042368	
0.2768	-0.06042395	
0.277	-0.06042421	
0.2772	-0.06042447	
0.2774	-0.06042473	
0.2776	-0.06042499	
0.2778	-0.06042526	
0.278	-0.06042552	
0.2782	-0.06042578	
0.2784	-0.06042604	
0.2786	-0.0604263	
0.2788	-0.06042656	
0.279	-0.06042682	
0.2792	-0.06042708	
0.2794	-0.06042735	
0.2796	-0.06042761	
0.2798	-0.06042787	
0.28	-0.06042813	
0.2802	-0.06042839	
0.2804	-0.06042865	
0.2806	-0.06042891	
0.2808	-0.06042917	
0.281	-0.06042944	
0.2812	-0.0604297	
0.2814	-0.06042996	
0.2816	-0.06043022	
0.2818	-0.06043048	
0.282	-0.06043074	
0.2822	-0.060431	
0.2824	-0.06043126	
0.2826	-0.06043153	
0.2828	-0.06043179	
0.283	-0.06043205	
0.2832	-0.06043231	
0.2834	-0.06043257	
0.2836	-0.06043283	
0.2838	-0.06043309	
0.284	-0.06043335	
0.2842	-0.06043361	
0.2844	-0.06043387	
0.2846	-0.06043413	
0.2848	-0.06043439	
0.285	-0.06043465	
0.2852	-0.06043491	
0.2854	-0.06043517	
0.2856	-0.06043543	
0.2858	-0.06043569	
0.286	-0.06043595	
0.2862	-0.06043621	
0.2864	-0.06043647	
0.2866	-0.06043673	
0.2868	-0.06043699	
0.287	-0.06043725	
0.2872	-0.06043752	
0.2874	-0.06043777	
0.2876	-0.06043803	
0.2878	-0.06043829	
0.288	-0.06043855	
0.2882	-0.06043882	
0.2884	-0.06043907	
0.2886	-0.06043933	
0.2888	-0.06043959	
0.289	-0.06043985	
0.2892	-0.06044011	
0.2894	-0.06044037	
0.2896	-0.06044063	
0.2898	-0.06044089	
0.29	-0.06044115	
0.2902	-0.06044141	
0.2904	-0.06044167	
0.2906	-0.06044193	
0.2908	-0.06044219	
0.291	-0.06044245	
0.2912	-0.06044271	
0.2914	-0.06044297	
0.2916	-0.06044323	
0.2918	-0.06044349	
0.292	-0.06044375	
0.2922	-0.060444	
0.2924	-0.06044427	
0.2926	-0.06044452	
0.2928	-0.06044478	
0.293	-0.06044504	
0.2932	-0.0604453	
0.2934	-0.06044556	
0.2936	-0.06044582	
0.2938	-0.06044608	
0.294	-0.06044634	
0.2942	-0.0604466	
0.2944	-0.06044685	
0.2946	-0.06044712	
0.2948	-0.06044737	
0.295	-0.06044763	
0.2952	-0.06044789	
0.2954	-0.06044815	
0.2956	-0.06044841	
0.2958	-0.06044867	
0.296	-0.06044893	
0.2962	-0.06044918	
0.2964	-0.06044944	
0.2966	-0.0604497	
0.2968	-0.06044996	
0.297	-0.06045022	
0.2972	-0.06045048	
0.2974	-0.06045074	
0.2976	-0.06045099	
0.2978	-0.06045125	
0.298	-0.06045151	
0.2982	-0.06045177	
0.2984	-0.06045203	
0.2986	-0.06045228	
0.2988	-0.06045254	
0.299	-0.0604528	
0.2992	-0.06045306	
0.2994	-0.06045332	
0.2996	-0.06045358	
0.2998	-0.06045383	
0.3	-0.06045409	
0.3002	-0.06045435	
0.3004	-0.06045461	
0.3006	-0.06045486	
0.3008	-0.06045512	
0.301	-0.06045538	
0.3012	-0.06045564	
0.3014	-0.0604559	
0.3016	-0.06045615	
0.3018	-0.06045641	
0.302	-0.06045667	
0.3022	-0.06045692	
0.3024	-0.06045718	
0.3026	-0.06045744	
0.3028	-0.0604577	
0.303	-0.06045796	
0.3032	-0.06045821	
0.3034	-0.06045847	
0.3036	-0.06045873	
0.3038	-0.06045898	
0.304	-0.06045924	
0.3042	-0.0604595	
0.3044	-0.06045976	
0.3046	-0.06046001	
0.3048	-0.06046027	
0.305	-0.06046053	
0.3052	-0.06046079	
0.3054	-0.06046104	
0.3056	-0.0604613	
0.3058	-0.06046156	
0.306	-0.06046181	
0.3062	-0.06046207	
0.3064	-0.06046233	
0.3066	-0.06046258	
0.3068	-0.06046284	
0.307	-0.0604631	
0.3072	-0.06046335	
0.3074	-0.06046361	
0.3076	-0.06046387	
0.3078	-0.06046413	
0.308	-0.06046438	
0.3082	-0.06046464	
0.3084	-0.06046489	
0.3086	-0.06046515	
0.3088	-0.06046541	
0.309	-0.06046566	
0.3092	-0.06046592	
0.3094	-0.06046618	
0.3096	-0.06046643	
0.3098	-0.06046669	
0.31	-0.06046695	
0.3102	-0.0604672	
0.3104	-0.06046746	
0.3106	-0.06046771	
0.3108	-0.06046797	
0.311	-0.06046823	
0.3112	-0.06046848	
0.3114	-0.06046874	
0.3116	-0.06046899	
0.3118	-0.06046925	
0.312	-0.0604695	
0.3122	-0.06046976	
0.3124	-0.06047002	
0.3126	-0.06047027	
0.3128	-0.06047053	
0.313	-0.06047079	
0.3132	-0.06047104	
0.3134	-0.0604713	
0.3136	-0.06047155	
0.3138	-0.06047181	
0.314	-0.06047206	
0.3142	-0.06047232	
0.3144	-0.06047257	
0.3146	-0.06047283	
0.3148	-0.06047308	
0.315	-0.06047334	
0.3152	-0.06047359	
0.3154	-0.06047385	
0.3156	-0.06047411	
0.3158	-0.06047436	
0.316	-0.06047462	
0.3162	-0.06047487	
0.3164	-0.06047513	
0.3166	-0.06047538	
0.3168	-0.06047564	
0.317	-0.06047589	
0.3172	-0.06047615	
0.3174	-0.0604764	
0.3176	-0.06047666	
0.3178	-0.06047691	
0.318	-0.06047717	
0.3182	-0.06047742	
0.3184	-0.06047768	
0.3186	-0.06047793	
0.3188	-0.06047818	
0.319	-0.06047844	
0.3192	-0.06047869	
0.3194	-0.06047895	
0.3196	-0.06047921	
0.3198	-0.06047946	
0.32	-0.06047971	
0.3202	-0.06047997	
0.3204	-0.06048022	
0.3206	-0.06048048	
0.3208	-0.06048073	
0.321	-0.06048099	
0.3212	-0.06048124	
0.3214	-0.06048149	
0.3216	-0.06048175	
0.3218	-0.060482	
0.322	-0.06048226	
0.3222	-0.06048251	
0.3224	-0.06048277	
0.3226	-0.06048302	
0.3228	-0.06048327	
0.323	-0.06048353	
0.3232	-0.06048378	
0.3234	-0.06048403	
0.3236	-0.06048429	
0.3238	-0.06048454	
0.324	-0.0604848	
0.3242	-0.06048505	
0.3244	-0.0604853	
0.3246	-0.06048556	
0.3248	-0.06048581	
0.325	-0.06048606	
0.3252	-0.06048632	
0.3254	-0.06048657	
0.3256	-0.06048683	
0.3258	-0.06048708	
0.326	-0.06048733	
0.3262	-0.06048759	
0.3264	-0.06048784	
0.3266	-0.06048809	
0.3268	-0.06048835	
0.327	-0.0604886	
0.3272	-0.06048885	
0.3274	-0.06048911	
0.3276	-0.06048936	
0.3278	-0.06048961	
0.328	-0.06048987	
0.3282	-0.06049012	
0.3284	-0.06049037	
0.3286	-0.06049062	
0.3288	-0.06049088	
0.329	-0.06049113	
0.3292	-0.06049138	
0.3294	-0.06049164	
0.3296	-0.06049189	
0.3298	-0.06049214	
0.33	-0.06049239	
0.3302	-0.06049265	
0.3304	-0.0604929	
0.3306	-0.06049315	
0.3308	-0.06049341	
0.331	-0.06049366	
0.3312	-0.06049391	
0.3314	-0.06049416	
0.3316	-0.06049442	
0.3318	-0.06049467	
0.332	-0.06049492	
0.3322	-0.06049517	
0.3324	-0.06049543	
0.3326	-0.06049568	
0.3328	-0.06049593	
0.333	-0.06049618	
0.3332	-0.06049643	
0.3334	-0.06049668	
0.3336	-0.06049694	
0.3338	-0.06049719	
0.334	-0.06049744	
0.3342	-0.06049769	
0.3344	-0.06049795	
0.3346	-0.0604982	
0.3348	-0.06049845	
0.335	-0.0604987	
0.3352	-0.06049895	
0.3354	-0.06049921	
0.3356	-0.06049946	
0.3358	-0.06049971	
0.336	-0.06049996	
0.3362	-0.06050021	
0.3364	-0.06050046	
0.3366	-0.06050071	
0.3368	-0.06050096	
0.337	-0.06050122	
0.3372	-0.06050147	
0.3374	-0.06050172	
0.3376	-0.06050197	
0.3378	-0.06050222	
0.338	-0.06050247	
0.3382	-0.06050273	
0.3384	-0.06050298	
0.3386	-0.06050323	
0.3388	-0.06050348	
0.339	-0.06050373	
0.3392	-0.06050398	
0.3394	-0.06050423	
0.3396	-0.06050448	
0.3398	-0.06050473	
0.34	-0.06050498	
0.3402	-0.06050524	
0.3404	-0.06050549	
0.3406	-0.06050574	
0.3408	-0.06050599	
0.341	-0.06050624	
0.3412	-0.06050649	
0.3414	-0.06050674	
0.3416	-0.06050699	
0.3418	-0.06050724	
0.342	-0.06050749	
0.3422	-0.06050774	
0.3424	-0.06050799	
0.3426	-0.06050824	
0.3428	-0.0605085	
0.343	-0.06050875	
0.3432	-0.060509	
0.3434	-0.06050925	
0.3436	-0.0605095	
0.3438	-0.06050975	
0.344	-0.06051	
0.3442	-0.06051025	
0.3444	-0.0605105	
0.3446	-0.06051075	
0.3448	-0.060511	
0.345	-0.06051125	
0.3452	-0.0605115	
0.3454	-0.06051175	
0.3456	-0.060512	
0.3458	-0.06051225	
0.346	-0.0605125	
0.3462	-0.06051275	
0.3464	-0.060513	
0.3466	-0.06051325	
0.3468	-0.0605135	
0.347	-0.06051375	
0.3472	-0.060514	
0.3474	-0.06051425	
0.3476	-0.06051449	
0.3478	-0.06051474	
0.348	-0.06051499	
0.3482	-0.06051524	
0.3484	-0.06051549	
0.3486	-0.06051574	
0.3488	-0.06051599	
0.349	-0.06051624	
0.3492	-0.06051649	
0.3494	-0.06051674	
0.3496	-0.06051699	
0.3498	-0.06051724	
0.35	-0.06051749	
0.3502	-0.06051774	
0.3504	-0.06051799	
0.3506	-0.06051823	
0.3508	-0.06051848	
0.351	-0.06051873	
0.3512	-0.06051898	
0.3514	-0.06051923	
0.3516	-0.06051948	
0.3518	-0.06051973	
0.352	-0.06051997	
0.3522	-0.06052022	
0.3524	-0.06052047	
0.3526	-0.06052072	
0.3528	-0.06052097	
0.353	-0.06052122	
0.3532	-0.06052147	
0.3534	-0.06052171	
0.3536	-0.06052196	
0.3538	-0.06052221	
0.354	-0.06052246	
0.3542	-0.06052271	
0.3544	-0.06052296	
0.3546	-0.0605232	
0.3548	-0.06052345	
0.355	-0.0605237	
0.3552	-0.06052395	
0.3554	-0.0605242	
0.3556	-0.06052445	
0.3558	-0.06052469	
0.356	-0.06052494	
0.3562	-0.06052519	
0.3564	-0.06052544	
0.3566	-0.06052569	
0.3568	-0.06052594	
0.357	-0.06052618	
0.3572	-0.06052643	
0.3574	-0.06052668	
0.3576	-0.06052693	
0.3578	-0.06052717	
0.358	-0.06052742	
0.3582	-0.06052767	
0.3584	-0.06052792	
0.3586	-0.06052816	
0.3588	-0.06052841	
0.359	-0.06052866	
0.3592	-0.0605289	
0.3594	-0.06052915	
0.3596	-0.0605294	
0.3598	-0.06052965	
0.36	-0.0605299	
0.3602	-0.06053014	
0.3604	-0.06053039	
0.3606	-0.06053064	
0.3608	-0.06053088	
0.361	-0.06053113	
0.3612	-0.06053138	
0.3614	-0.06053162	
0.3616	-0.06053187	
0.3618	-0.06053212	
0.362	-0.06053236	
0.3622	-0.06053261	
0.3624	-0.06053286	
0.3626	-0.06053311	
0.3628	-0.06053335	
0.363	-0.0605336	
0.3632	-0.06053384	
0.3634	-0.06053409	
0.3636	-0.06053434	
0.3638	-0.06053459	
0.364	-0.06053483	
0.3642	-0.06053508	
0.3644	-0.06053532	
0.3646	-0.06053557	
0.3648	-0.06053582	
0.365	-0.06053606	
0.3652	-0.06053631	
0.3654	-0.06053656	
0.3656	-0.0605368	
0.3658	-0.06053705	
0.366	-0.06053729	
0.3662	-0.06053754	
0.3664	-0.06053779	
0.3666	-0.06053803	
0.3668	-0.06053828	
0.367	-0.06053852	
0.3672	-0.06053877	
0.3674	-0.06053901	
0.3676	-0.06053926	
0.3678	-0.06053951	
0.368	-0.06053975	
0.3682	-0.06054	
0.3684	-0.06054024	
0.3686	-0.06054049	
0.3688	-0.06054074	
0.369	-0.06054098	
0.3692	-0.06054123	
0.3694	-0.06054147	
0.3696	-0.06054172	
0.3698	-0.06054197	
0.37	-0.06054221	
0.3702	-0.06054245	
0.3704	-0.0605427	
0.3706	-0.06054294	
0.3708	-0.06054319	
0.371	-0.06054344	
0.3712	-0.06054368	
0.3714	-0.06054392	
0.3716	-0.06054417	
0.3718	-0.06054442	
0.372	-0.06054466	
0.3722	-0.0605449	
0.3724	-0.06054515	
0.3726	-0.0605454	
0.3728	-0.06054564	
0.373	-0.06054588	
0.3732	-0.06054613	
0.3734	-0.06054637	
0.3736	-0.06054662	
0.3738	-0.06054686	
0.374	-0.06054711	
0.3742	-0.06054735	
0.3744	-0.0605476	
0.3746	-0.06054784	
0.3748	-0.06054809	
0.375	-0.06054833	
0.3752	-0.06054857	
0.3754	-0.06054882	
0.3756	-0.06054906	
0.3758	-0.06054931	
0.376	-0.06054955	
0.3762	-0.0605498	
0.3764	-0.06055004	
0.3766	-0.06055028	
0.3768	-0.06055053	
0.377	-0.06055077	
0.3772	-0.06055101	
0.3774	-0.06055126	
0.3776	-0.0605515	
0.3778	-0.06055175	
0.378	-0.06055199	
0.3782	-0.06055224	
0.3784	-0.06055248	
0.3786	-0.06055272	
0.3788	-0.06055297	
0.379	-0.06055321	
0.3792	-0.06055345	
0.3794	-0.0605537	
0.3796	-0.06055394	
0.3798	-0.06055418	
0.38	-0.06055443	
0.3802	-0.06055467	
0.3804	-0.06055491	
0.3806	-0.06055516	
0.3808	-0.0605554	
0.381	-0.06055564	
0.3812	-0.06055589	
0.3814	-0.06055613	
0.3816	-0.06055637	
0.3818	-0.06055662	
0.382	-0.06055686	
0.3822	-0.0605571	
0.3824	-0.06055734	
0.3826	-0.06055759	
0.3828	-0.06055783	
0.383	-0.06055807	
0.3832	-0.06055832	
0.3834	-0.06055856	
0.3836	-0.0605588	
0.3838	-0.06055905	
0.384	-0.06055929	
0.3842	-0.06055953	
0.3844	-0.06055977	
0.3846	-0.06056001	
0.3848	-0.06056026	
0.385	-0.0605605	
0.3852	-0.06056074	
0.3854	-0.06056098	
0.3856	-0.06056122	
0.3858	-0.06056147	
0.386	-0.06056171	
0.3862	-0.06056195	
0.3864	-0.0605622	
0.3866	-0.06056244	
0.3868	-0.06056268	
0.387	-0.06056292	
0.3872	-0.06056316	
0.3874	-0.0605634	
0.3876	-0.06056365	
0.3878	-0.06056389	
0.388	-0.06056413	
0.3882	-0.06056437	
0.3884	-0.06056461	
0.3886	-0.06056486	
0.3888	-0.0605651	
0.389	-0.06056534	
0.3892	-0.06056558	
0.3894	-0.06056582	
0.3896	-0.06056606	
0.3898	-0.06056631	
0.39	-0.06056655	
0.3902	-0.06056679	
0.3904	-0.06056703	
0.3906	-0.06056727	
0.3908	-0.06056751	
0.391	-0.06056776	
0.3912	-0.06056799	
0.3914	-0.06056824	
0.3916	-0.06056848	
0.3918	-0.06056872	
0.392	-0.06056896	
0.3922	-0.0605692	
0.3924	-0.06056944	
0.3926	-0.06056968	
0.3928	-0.06056992	
0.393	-0.06057017	
0.3932	-0.0605704	
0.3934	-0.06057065	
0.3936	-0.06057089	
0.3938	-0.06057113	
0.394	-0.06057137	
0.3942	-0.06057161	
0.3944	-0.06057185	
0.3946	-0.06057209	
0.3948	-0.06057233	
0.395	-0.06057257	
0.3952	-0.06057281	
0.3954	-0.06057305	
0.3956	-0.06057329	
0.3958	-0.06057353	
0.396	-0.06057377	
0.3962	-0.06057401	
0.3964	-0.06057425	
0.3966	-0.06057449	
0.3968	-0.06057473	
0.397	-0.06057497	
0.3972	-0.06057521	
0.3974	-0.06057545	
0.3976	-0.06057569	
0.3978	-0.06057593	
0.398	-0.06057617	
0.3982	-0.06057641	
0.3984	-0.06057665	
0.3986	-0.06057689	
0.3988	-0.06057713	
0.399	-0.06057737	
0.3992	-0.06057761	
0.3994	-0.06057785	
0.3996	-0.06057809	
0.3998	-0.06057833	
0.4	-0.06057857	
0.4002	-0.06057881	
0.4004	-0.06057905	
0.4006	-0.06057929	
0.4008	-0.06057953	
0.401	-0.06057977	
0.4012	-0.06058	
0.4014	-0.06058024	
0.4016	-0.06058048	
0.4018	-0.06058072	
0.402	-0.06058096	
0.4022	-0.0605812	
0.4024	-0.06058144	
0.4026	-0.06058168	
0.4028	-0.06058192	
0.403	-0.06058216	
0.4032	-0.0605824	
0.4034	-0.06058263	
0.4036	-0.06058287	
0.4038	-0.06058311	
0.404	-0.06058335	
0.4042	-0.06058359	
0.4044	-0.06058383	
0.4046	-0.06058406	
0.4048	-0.0605843	
0.405	-0.06058454	
0.4052	-0.06058478	
0.4054	-0.06058502	
0.4056	-0.06058526	
0.4058	-0.0605855	
0.406	-0.06058573	
0.4062	-0.06058597	
0.4064	-0.06058621	
0.4066	-0.06058645	
0.4068	-0.06058669	
0.407	-0.06058693	
0.4072	-0.06058716	
0.4074	-0.0605874	
0.4076	-0.06058764	
0.4078	-0.06058788	
0.408	-0.06058811	
0.4082	-0.06058835	
0.4084	-0.06058859	
0.4086	-0.06058883	
0.4088	-0.06058906	
0.409	-0.0605893	
0.4092	-0.06058954	
0.4094	-0.06058978	
0.4096	-0.06059001	
0.4098	-0.06059025	
0.41	-0.06059049	
0.4102	-0.06059073	
0.4104	-0.06059096	
0.4106	-0.0605912	
0.4108	-0.06059144	
0.411	-0.06059168	
0.4112	-0.06059191	
0.4114	-0.06059215	
0.4116	-0.06059239	
0.4118	-0.06059263	
0.412	-0.06059286	
0.4122	-0.0605931	
0.4124	-0.06059334	
0.4126	-0.06059357	
0.4128	-0.06059381	
0.413	-0.06059404	
0.4132	-0.06059428	
0.4134	-0.06059452	
0.4136	-0.06059476	
0.4138	-0.06059499	
0.414	-0.06059523	
0.4142	-0.06059547	
0.4144	-0.0605957	
0.4146	-0.06059594	
0.4148	-0.06059618	
0.415	-0.06059641	
0.4152	-0.06059665	
0.4154	-0.06059688	
0.4156	-0.06059712	
0.4158	-0.06059736	
0.416	-0.06059759	
0.4162	-0.06059783	
0.4164	-0.06059806	
0.4166	-0.0605983	
0.4168	-0.06059854	
0.417	-0.06059877	
0.4172	-0.06059901	
0.4174	-0.06059925	
0.4176	-0.06059948	
0.4178	-0.06059972	
0.418	-0.06059995	
0.4182	-0.06060019	
0.4184	-0.06060043	
0.4186	-0.06060066	
0.4188	-0.0606009	
0.419	-0.06060113	
0.4192	-0.06060136	
0.4194	-0.0606016	
0.4196	-0.06060184	
0.4198	-0.06060207	
0.42	-0.06060231	
0.4202	-0.06060254	
0.4204	-0.06060278	
0.4206	-0.06060302	
0.4208	-0.06060325	
0.421	-0.06060348	
0.4212	-0.06060372	
0.4214	-0.06060395	
0.4216	-0.06060419	
0.4218	-0.06060442	
0.422	-0.06060466	
0.4222	-0.06060489	
0.4224	-0.06060513	
0.4226	-0.06060537	
0.4228	-0.0606056	
0.423	-0.06060584	
0.4232	-0.06060607	
0.4234	-0.0606063	
0.4236	-0.06060654	
0.4238	-0.06060677	
0.424	-0.060607	
0.4242	-0.06060724	
0.4244	-0.06060747	
0.4246	-0.06060771	
0.4248	-0.06060794	
0.425	-0.06060818	
0.4252	-0.06060841	
0.4254	-0.06060865	
0.4256	-0.06060888	
0.4258	-0.06060912	
0.426	-0.06060935	
0.4262	-0.06060958	
0.4264	-0.06060982	
0.4266	-0.06061005	
0.4268	-0.06061029	
0.427	-0.06061052	
0.4272	-0.06061075	
0.4274	-0.06061099	
0.4276	-0.06061122	
0.4278	-0.06061145	
0.428	-0.06061169	
0.4282	-0.06061192	
0.4284	-0.06061216	
0.4286	-0.06061239	
0.4288	-0.06061262	
0.429	-0.06061286	
0.4292	-0.06061309	
0.4294	-0.06061332	
0.4296	-0.06061356	
0.4298	-0.06061379	
0.43	-0.06061402	
0.4302	-0.06061425	
0.4304	-0.06061449	
0.4306	-0.06061472	
0.4308	-0.06061495	
0.431	-0.06061519	
0.4312	-0.06061542	
0.4314	-0.06061566	
0.4316	-0.06061589	
0.4318	-0.06061612	
0.432	-0.06061635	
0.4322	-0.06061659	
0.4324	-0.06061682	
0.4326	-0.06061705	
0.4328	-0.06061728	
0.433	-0.06061752	
0.4332	-0.06061775	
0.4334	-0.06061798	
0.4336	-0.06061821	
0.4338	-0.06061845	
0.434	-0.06061868	
0.4342	-0.06061891	
0.4344	-0.06061915	
0.4346	-0.06061938	
0.4348	-0.06061961	
0.435	-0.06061984	
0.4352	-0.06062007	
0.4354	-0.0606203	
0.4356	-0.06062054	
0.4358	-0.06062077	
0.436	-0.060621	
0.4362	-0.06062123	
0.4364	-0.06062147	
0.4366	-0.0606217	
0.4368	-0.06062193	
0.437	-0.06062216	
0.4372	-0.06062239	
0.4374	-0.06062263	
0.4376	-0.06062286	
0.4378	-0.06062309	
0.438	-0.06062332	
0.4382	-0.06062355	
0.4384	-0.06062378	
